Tue Feb 21 00:35:10 2017,Create new empty history file.
Tue Feb 21 02:05:49 2017,temp,67.8,34.4,35.6,44,Set Temp 68.0,54
Tue Feb 21 02:07:11 2017,temp,67.8,34.3,35.6,44,Set Temp 68.0,120
Tue Feb 21 02:07:56 2017,heat_on,67.3,8.7,35.6,44,68.0,155
Tue Feb 21 02:08:35 2017,temp,67.8,34.3,35.6,44,Set Temp 68.0,186
Tue Feb 21 02:09:56 2017,temp,67.8,34.4,35.6,44,Set Temp 68.0,252
Tue Feb 21 02:11:18 2017,temp,67.8,34.6,35.6,44,Set Temp 68.0,318
Tue Feb 21 02:12:12 2017,get_oTemp oCtr = 361,67.8,34.5,35.6,44,Set Temp 68.0,361
Tue Feb 21 02:12:43 2017,temp,67.8,34.5,35.6,44,Set Temp 68.0,23
Tue Feb 21 02:13:25 2017,CPU Temp = 124.5*F  CPU speed = 1.0Ghz,67.8,34.5,35.6,44,Set Temp 68.0,56
Tue Feb 21 02:14:06 2017,temp,68.0,34.5,35.6,44,Set Temp 68.0,89
Tue Feb 21 02:15:27 2017,temp,68.4,34.5,35.6,44,Set Temp 68.0,155
Tue Feb 21 02:16:49 2017,temp,68.5,34.3,35.6,44,Set Temp 68.0,221
Tue Feb 21 02:18:12 2017,temp,68.9,34.1,35.6,44,Set Temp 68.0,287
Tue Feb 21 02:19:36 2017,temp,68.9,34.0,35.6,44,Set Temp 68.0,353
Tue Feb 21 02:19:46 2017,get_oTemp oCtr = 361,68.9,34.0,35.6,44,Set Temp 68.0,361
Tue Feb 21 02:20:57 2017,temp,68.7,34.0,35.6,44,Set Temp 68.0,58
Tue Feb 21 02:22:18 2017,temp,68.9,34.3,35.6,44,Set Temp 68.0,124
Tue Feb 21 02:22:34 2017,CPU Temp = 121.6*F  CPU speed = 1.0Ghz,68.9,34.4,35.6,44,Set Temp 68.0,136
Tue Feb 21 02:23:41 2017,temp,68.9,34.2,35.6,44,Set Temp 68.0,190
Tue Feb 21 02:25:03 2017,temp,68.9,34.1,35.6,44,Set Temp 68.0,256
Tue Feb 21 02:26:25 2017,temp,68.7,34.0,35.6,44,Set Temp 68.0,322
Tue Feb 21 02:26:33 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.7 iTempArray[1] = 68.7 iTempArray[2] = 34.2
Tue Feb 21 02:26:39 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.7 iTempArray[1] = 68.7 iTempArray[2] = 34.2
Tue Feb 21 02:26:48 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.7 iTempArray[1] = 68.5 iTempArray[2] = 34.2
Tue Feb 21 02:27:11 2017,get_oTemp oCtr = 361,68.7,34.0,35.6,44,Set Temp 68.0,361
Tue Feb 21 02:27:45 2017,temp,68.5,34.0,35.6,47,Set Temp 68.0,27
Tue Feb 21 02:29:08 2017,temp,68.5,34.1,35.6,47,Set Temp 68.0,93
Tue Feb 21 02:30:28 2017,temp,68.5,34.1,35.6,47,Set Temp 68.0,159
Tue Feb 21 02:31:41 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,68.4,34.1,35.6,47,Set Temp 68.0,216
Tue Feb 21 02:31:52 2017,temp,68.4,34.2,35.6,47,Set Temp 68.0,225
Tue Feb 21 02:33:14 2017,temp,68.4,34.2,35.6,47,Set Temp 68.0,291
Tue Feb 21 02:34:35 2017,temp,68.4,34.3,35.6,47,Set Temp 68.0,357
Tue Feb 21 02:34:41 2017,get_oTemp oCtr = 361,68.4,34.3,35.6,47,Set Temp 68.0,361
Tue Feb 21 02:35:59 2017,temp,68.2,34.5,36.9,46,Set Temp 68.0,62
Tue Feb 21 02:37:21 2017,temp,68.2,34.5,36.9,46,Set Temp 68.0,128
Tue Feb 21 02:38:43 2017,temp,68.2,34.7,36.9,46,Set Temp 68.0,194
Tue Feb 21 02:40:06 2017,temp,68.2,34.6,36.9,46,Set Temp 68.0,260
Tue Feb 21 02:40:52 2017,CPU Temp = 121.6*F  CPU speed = 1.0Ghz,68.0,34.7,36.9,46,Set Temp 68.0,296
Tue Feb 21 02:41:26 2017,temp,68.0,34.7,36.9,46,Set Temp 68.0,326
Tue Feb 21 02:42:11 2017,get_oTemp oCtr = 361,68.0,34.8,36.9,46,Set Temp 68.0,361
Tue Feb 21 02:42:47 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.0 iTempArray[1] = 33.4 iTempArray[2] = 68.0
Tue Feb 21 02:42:48 2017,temp,68.0,34.7,37.9,46,Set Temp 68.0,31
Tue Feb 21 02:42:53 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.0 iTempArray[1] = 33.4 iTempArray[2] = 68.0
Tue Feb 21 02:43:10 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.0 iTempArray[1] = 33.4 iTempArray[2] = 68.0
Tue Feb 21 02:44:11 2017,temp,68.0,34.8,37.9,46,Set Temp 68.0,97
Tue Feb 21 02:45:34 2017,temp,68.0,34.8,37.9,46,Set Temp 68.0,163
Tue Feb 21 02:46:32 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.4 iTempArray[2] = 68.0
Tue Feb 21 02:46:46 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.4 iTempArray[2] = 67.8
Tue Feb 21 02:46:55 2017,temp,67.8,34.8,37.9,46,Set Temp 68.0,229
Tue Feb 21 02:47:02 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.0 iTempArray[1] = 33.4 iTempArray[2] = 67.8
Tue Feb 21 02:48:17 2017,temp,67.8,9.0,37.9,46,Set Temp 68.0,295
Tue Feb 21 02:49:44 2017,get_oTemp oCtr = 361,67.8,34.6,37.9,46,Set Temp 68.0,361
Tue Feb 21 02:49:44 2017,temp,67.8,34.6,38.3,45,Set Temp 68.0,0
Tue Feb 21 02:50:04 2017,CPU Temp = 122.5*F  CPU speed = 1.0Ghz,67.8,34.5,38.3,45,Set Temp 68.0,15
Tue Feb 21 02:51:07 2017,temp,67.8,34.5,38.3,45,Set Temp 68.0,66
Tue Feb 21 02:52:28 2017,temp,67.8,34.4,38.3,45,Set Temp 68.0,132
Tue Feb 21 02:53:49 2017,temp,67.8,34.4,38.3,45,Set Temp 68.0,198
Tue Feb 21 02:55:11 2017,temp,67.8,34.3,38.3,45,Set Temp 68.0,264
Tue Feb 21 02:56:33 2017,temp,67.8,34.3,38.3,45,Set Temp 68.0,330
Tue Feb 21 02:57:13 2017,get_oTemp oCtr = 361,67.8,34.3,38.3,45,Set Temp 68.0,361
Tue Feb 21 02:57:58 2017,temp,67.8,34.3,38.1,45,Set Temp 68.0,35
Tue Feb 21 02:59:11 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,67.8,34.4,38.1,45,Set Temp 68.0,95
Tue Feb 21 02:59:19 2017,temp,67.8,34.4,38.1,45,Set Temp 68.0,101
Tue Feb 21 03:00:43 2017,temp,67.6,34.4,38.1,45,Set Temp 68.0,167
Tue Feb 21 03:02:07 2017,temp,67.6,34.6,38.1,45,Set Temp 68.0,233
Tue Feb 21 03:03:33 2017,temp,67.6,34.6,38.1,45,Set Temp 68.0,299
Tue Feb 21 03:04:53 2017,get_oTemp oCtr = 361,67.6,34.6,38.1,45,Set Temp 68.0,361
Tue Feb 21 03:04:58 2017,temp,67.6,34.6,37.9,45,Set Temp 68.0,4
Tue Feb 21 03:05:13 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.6 iTempArray[1] = 33.1 iTempArray[2] = 67.6
Tue Feb 21 03:05:19 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.6 iTempArray[1] = 33.1 iTempArray[2] = 67.6
Tue Feb 21 03:05:35 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.6 iTempArray[1] = 33.1 iTempArray[2] = 67.6
Tue Feb 21 03:06:20 2017,temp,67.6,34.7,37.9,45,Set Temp 68.0,70
Tue Feb 21 03:07:44 2017,temp,67.6,34.6,37.9,45,Set Temp 68.0,136
Tue Feb 21 03:08:33 2017,CPU Temp = 121.6*F  CPU speed = 1.0Ghz,67.6,34.6,37.9,45,Set Temp 68.0,175
Tue Feb 21 03:09:05 2017,temp,67.6,34.6,37.9,45,Set Temp 68.0,202
Tue Feb 21 03:10:28 2017,temp,67.6,34.6,37.9,45,Set Temp 68.0,268
Tue Feb 21 03:11:52 2017,temp,67.6,34.6,37.9,45,Set Temp 68.0,334
Tue Feb 21 03:12:26 2017,get_oTemp oCtr = 361,67.5,34.6,37.9,45,Set Temp 68.0,361
Tue Feb 21 03:13:14 2017,temp,67.5,34.6,38.3,46,Set Temp 68.0,39
Tue Feb 21 03:14:36 2017,temp,67.5,34.6,38.3,46,Set Temp 68.0,105
Tue Feb 21 03:15:59 2017,temp,67.5,34.5,38.3,46,Set Temp 68.0,171
Tue Feb 21 03:17:23 2017,temp,67.5,34.3,38.3,46,Set Temp 68.0,237
Tue Feb 21 03:17:46 2017,CPU Temp = 121.6*F  CPU speed = 1.0Ghz,67.5,34.4,38.3,46,Set Temp 68.0,255
Tue Feb 21 03:18:47 2017,temp,67.5,34.3,38.3,46,Set Temp 68.0,303
Tue Feb 21 03:20:00 2017,get_oTemp oCtr = 361,67.5,34.2,38.3,46,Set Temp 68.0,361
Tue Feb 21 03:20:10 2017,temp,67.5,34.2,39.0,46,Set Temp 68.0,8
Tue Feb 21 03:21:35 2017,temp,67.5,34.2,39.0,46,Set Temp 68.0,74
Tue Feb 21 03:22:56 2017,temp,67.5,34.2,39.0,46,Set Temp 68.0,140
Tue Feb 21 03:24:18 2017,temp,67.5,33.8,39.0,46,Set Temp 68.0,206
Tue Feb 21 03:25:37 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 32.9 iTempArray[1] = 67.5 iTempArray[2] = 67.5
Tue Feb 21 03:25:42 2017,temp,67.5,34.2,39.0,46,Set Temp 68.0,272
Tue Feb 21 03:26:42 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 32.9 iTempArray[1] = 67.5 iTempArray[2] = 67.5
Tue Feb 21 03:27:01 2017,CPU Temp = 121.6*F  CPU speed = 1.0Ghz,67.5,34.3,39.0,46,Set Temp 68.0,335
Tue Feb 21 03:27:04 2017,temp,67.5,34.3,39.0,46,Set Temp 68.0,338
Tue Feb 21 03:27:33 2017,get_oTemp oCtr = 361,67.5,34.4,39.0,46,Set Temp 68.0,361
Tue Feb 21 03:28:27 2017,temp,67.5,34.5,39.9,47,Set Temp 68.0,43
Tue Feb 21 03:29:52 2017,temp,67.5,34.5,39.9,47,Set Temp 68.0,109
Tue Feb 21 03:29:55 2017,heat_on,67.3,34.5,39.9,47,68.0,111
Tue Feb 21 03:31:14 2017,temp,67.5,34.5,39.9,47,Set Temp 68.0,175
Tue Feb 21 03:32:35 2017,temp,67.3,34.5,39.9,47,Set Temp 68.0,241
Tue Feb 21 03:33:58 2017,temp,67.3,34.4,39.9,47,Set Temp 68.0,307
Tue Feb 21 03:35:05 2017,get_oTemp oCtr = 361,67.5,34.2,39.9,47,Set Temp 68.0,361
Tue Feb 21 03:35:21 2017,temp,67.5,34.3,40.6,46,Set Temp 68.0,12
Tue Feb 21 03:36:12 2017,CPU Temp = 124.5*F  CPU speed = 1.0Ghz,67.5,34.3,40.6,46,Set Temp 68.0,54
Tue Feb 21 03:36:40 2017,temp,67.6,34.3,40.6,46,Set Temp 68.0,78
Tue Feb 21 03:38:02 2017,temp,68.0,34.2,40.6,46,Set Temp 68.0,144
Tue Feb 21 03:39:25 2017,temp,68.4,34.1,40.6,46,Set Temp 68.0,210
